visitorid,itemid,date_time,purchase,num_categoryid,num_parentid,dayofweek,hour,week,previous_view,previous_transaction
1063509,99502,2015-06-26 17:21:13.919,0,1,1,4,17,26,0,0
836635,44648,2015-06-26 17:22:38.528,1,1,1,4,17,26,1,35
737568,416712,2015-06-26 17:27:34.470,0,1,1,4,17,26,0,0
1356614,165337,2015-06-26 17:33:34.092,1,1,1,4,17,26,0,0
836635,308967,2015-06-26 17:35:11.110,1,1,1,4,17,26,0,36
1042112,259227,2015-06-26 17:35:43.135,1,2,2,4,17,26,1,5
206158,135208,2015-06-26 17:35:56.898,0,2,2,4,17,26,0,0
892771,31640,2015-06-26 17:37:32.066,1,1,1,4,17,26,1,0
1328780,257575,2015-06-26 17:39:36.480,1,1,1,4,17,26,1,0
602688,231482,2015-06-26 17:41:05.453,1,1,1,4,17,26,1,0
507081,4552,2015-06-26 17:41:09.866,0,1,1,4,17,26,0,0
836635,17478,2015-06-26 17:41:11.680,1,1,1,4,17,26,1,37
329682,237774,2015-06-26 17:43:21.082,0,2,1,4,17,26,0,0
872312,74587,2015-06-26 17:47:04.184,0,1,1,4,17,26,0,0
23076,434289,2015-06-26 17:48:25.895,1,1,1,4,17,26,1,0
729517,353237,2015-06-26 17:48:49.870,1,2,2,4,17,26,1,0
134524,5372,2015-06-26 17:49:00.106,0,1,1,4,17,26,0,0
1150086,418277,2015-06-26 17:51:38.687,0,1,1,4,17,26,0,85
729517,353237,2015-06-26 17:53:13.713,1,2,2,4,17,26,1,1
401220,380218,2015-06-26 17:55:49.408,1,1,1,4,17,26,1,0
1075423,400988,2015-06-26 17:58:42.558,1,1,1,4,17,26,1,30
1024199,448839,2015-06-26 17:59:25.617,1,1,1,4,17,26,0,0
1024199,367664,2015-06-26 17:59:25.621,1,1,1,4,17,26,1,1
84203,229486,2015-06-26 18:00:14.186,0,1,1,4,18,26,0,0
20074,92738,2015-06-26 18:01:03.604,0,2,2,4,18,26,0,0
181672,88259,2015-06-26 18:01:14.230,0,1,1,4,18,26,0,0
978363,320310,2015-06-26 18:01:29.664,0,1,1,4,18,26,0,0
517918,217043,2015-06-26 18:07:07.846,0,1,1,4,18,26,0,0
283080,118506,2015-06-26 18:08:45.269,0,1,1,4,18,26,0,0
1025490,278679,2015-06-26 18:10:32.544,1,1,1,4,18,26,1,0
1337665,119586,2015-06-26 18:13:21.754,1,1,1,4,18,26,0,0
1337665,464803,2015-06-26 18:13:21.754,1,1,1,4,18,26,1,0
138131,216163,2015-06-26 18:15:53.048,0,1,1,4,18,26,0,160
702187,465413,2015-06-26 18:17:30.828,0,1,1,4,18,26,0,0
1370949,76121,2015-06-26 18:24:34.950,0,1,1,4,18,26,0,0
233781,291728,2015-06-26 18:26:24.447,0,1,1,4,18,26,0,0
1015139,51969,2015-06-26 18:26:43.729,1,1,1,4,18,26,0,4
1015139,51969,2015-06-26 18:27:01.368,1,1,1,4,18,26,0,5
138131,351027,2015-06-26 18:34:52.826,1,1,1,4,18,26,1,160
1075423,83569,2015-06-26 18:35:26.350,1,1,1,4,18,26,1,31
1126569,368113,2015-06-26 18:37:03.935,0,1,1,4,18,26,0,1
1084378,348099,2015-06-26 18:38:58.788,0,1,1,4,18,26,0,0
1005779,234299,2015-06-26 18:39:14.383,1,1,1,4,18,26,1,0
91989,18519,2015-06-26 18:40:43.731,0,1,1,4,18,26,0,0
587269,29940,2015-06-26 18:43:56.968,0,1,1,4,18,26,0,0
1075423,7943,2015-06-26 18:45:19.084,1,1,1,4,18,26,1,32
1276055,332302,2015-06-26 18:47:58.104,1,1,1,4,18,26,1,0
458267,198903,2015-06-26 18:54:32.042,1,1,1,4,18,26,1,0
854267,27726,2015-06-26 18:57:10.124,0,1,1,4,18,26,0,0
218633,156987,2015-06-26 18:57:43.621,0,1,1,4,18,26,0,0
1039976,45377,2015-06-26 19:02:07.768,1,1,1,4,19,26,1,0
1075423,203090,2015-06-26 19:03:59.896,1,1,1,4,19,26,1,33
990506,222620,2015-06-26 19:05:11.106,0,1,1,4,19,26,0,0
872499,459830,2015-06-26 19:07:16.591,0,1,1,4,19,26,0,0
1039976,45377,2015-06-26 19:08:25.925,1,1,1,4,19,26,1,1
175586,83791,2015-06-26 19:10:29.491,1,1,1,4,19,26,0,0
30812,191547,2015-06-26 19:13:55.680,1,1,1,4,19,26,1,0
1336834,189751,2015-06-26 19:16:46.248,0,1,1,4,19,26,0,0
165567,91600,2015-06-26 19:16:57.171,0,1,1,4,19,26,0,0
1015139,189444,2015-06-26 19:21:03.421,0,1,1,4,19,26,0,6
142649,237960,2015-06-26 19:27:49.336,1,1,1,4,19,26,1,0
1032,243949,2015-06-26 19:28:50.661,1,1,1,4,19,26,1,0
548772,212917,2015-06-26 19:34:26.253,1,1,1,4,19,26,1,56
548772,185167,2015-06-26 19:34:26.378,1,1,1,4,19,26,1,57
548772,308779,2015-06-26 19:42:32.761,0,1,1,4,19,26,0,58
836635,76941,2015-06-26 19:44:43.346,1,1,1,4,19,26,1,38
1186059,342264,2015-06-26 19:46:01.342,0,1,1,4,19,26,0,0
1237668,162536,2015-06-26 19:52:54.206,1,1,1,4,19,26,1,0
1298139,68313,2015-06-26 19:59:43.358,0,4,4,4,19,26,0,0
1075423,385355,2015-06-26 20:07:15.872,1,1,1,4,20,26,1,34
1075423,119736,2015-06-26 20:07:15.872,1,1,1,4,20,26,0,34
173636,88733,2015-06-26 20:08:02.317,0,1,1,4,20,26,0,0
316850,315710,2015-06-26 20:09:05.917,0,1,1,4,20,26,0,5
1287798,409804,2015-06-26 20:09:44.834,1,1,1,4,20,26,1,0
401899,369933,2015-06-26 20:12:10.712,1,1,1,4,20,26,1,0
187327,173991,2015-06-26 20:14:21.022,1,1,1,4,20,26,1,0
1128161,350384,2015-06-26 20:15:41.123,1,1,1,4,20,26,1,0
343412,255614,2015-06-26 20:17:57.436,1,1,1,4,20,26,1,0
1141780,92668,2015-06-26 20:23:05.401,0,2,2,4,20,26,0,0
135511,410616,2015-06-26 20:23:30.573,1,2,2,4,20,26,0,0
138131,369933,2015-06-26 20:27:49.248,1,1,1,4,20,26,1,161
1034371,369933,2015-06-26 20:46:48.499,1,1,1,4,20,26,1,0
1313330,55253,2015-06-26 20:53:29.408,1,1,1,4,20,26,1,0
1313330,392655,2015-06-26 20:53:29.517,1,1,1,4,20,26,0,1
47155,105469,2015-06-26 20:53:55.804,0,1,1,4,20,26,0,0
39480,150547,2015-06-26 20:54:33.791,1,1,1,4,20,26,1,0
39480,145721,2015-06-26 20:54:33.807,1,1,1,4,20,26,1,1
39480,151385,2015-06-26 20:54:33.807,1,1,1,4,20,26,1,1
39480,288887,2015-06-26 20:54:33.823,1,1,1,4,20,26,1,3
106470,272667,2015-06-26 20:56:54.738,1,1,1,4,20,26,1,0
453089,454746,2015-06-26 21:00:51.619,0,1,1,4,21,26,0,0
132001,39675,2015-06-26 21:02:01.294,0,1,1,4,21,26,0,0
565870,466385,2015-06-26 21:06:54.936,0,1,1,4,21,26,0,0
1311000,273323,2015-06-26 21:07:49.727,0,1,1,4,21,26,0,0
739647,385355,2015-06-26 21:13:13.633,1,1,1,4,21,26,1,0
138131,127939,2015-06-26 21:13:33.349,1,2,1,4,21,26,1,162
686854,257200,2015-06-26 21:16:55.236,1,1,1,4,21,26,1,1
686854,19278,2015-06-26 21:16:55.299,1,1,1,4,21,26,1,2
1358697,82278,2015-06-26 21:20:43.457,0,1,1,4,21,26,0,0
659279,179774,2015-06-26 21:20:47.480,0,1,1,4,21,26,0,0
222046,173780,2015-06-26 21:24:52.222,1,2,2,4,21,26,1,14
920703,120482,2015-06-26 21:27:48.781,0,1,1,4,21,26,0,0
358631,65273,2015-06-26 21:30:47.148,1,1,1,4,21,26,0,0
134524,381262,2015-06-26 21:34:52.278,1,1,1,4,21,26,1,0
189258,350247,2015-06-26 21:46:13.253,0,1,1,4,21,26,0,0
1237638,264635,2015-06-26 21:46:47.397,0,1,1,4,21,26,0,0
1150086,244541,2015-06-26 21:49:31.854,1,1,1,4,21,26,1,85
1184363,146492,2015-06-26 21:49:57.018,1,1,1,4,21,26,1,0
230898,334920,2015-06-26 21:50:44.703,0,1,1,4,21,26,0,0
1015139,369933,2015-06-26 21:54:33.137,1,1,1,4,21,26,1,6
484532,242760,2015-06-26 21:58:37.497,0,1,1,4,21,26,0,0
1075423,167543,2015-06-26 22:05:04.201,1,1,1,4,22,26,1,36
836635,386724,2015-06-26 22:12:18.600,1,1,1,4,22,26,0,39
385987,440248,2015-06-26 22:13:26.451,0,1,1,4,22,26,0,0
656971,99135,2015-06-26 22:15:22.901,0,1,1,4,22,26,0,0
376591,257534,2015-06-26 22:15:46.473,1,1,1,4,22,26,1,0
765650,16910,2015-06-26 22:17:45.016,0,1,1,4,22,26,0,0
825321,218794,2015-06-26 22:18:50.169,0,1,1,4,22,26,0,3
1362729,270492,2015-06-26 22:26:33.680,0,1,1,4,22,26,0,0
335184,335235,2015-06-26 22:33:26.990,1,1,1,4,22,26,1,0
1293690,53316,2015-06-26 22:37:45.576,0,1,1,4,22,26,0,0
1075423,242981,2015-06-26 22:39:45.803,1,1,1,4,22,26,0,37
1053089,248605,2015-06-26 22:40:00.103,1,1,1,4,22,26,1,0
1053089,248605,2015-06-26 22:40:53.097,1,1,1,4,22,26,1,1
1150086,1152,2015-06-26 22:42:36.118,1,1,1,4,22,26,1,86
836635,248605,2015-06-26 22:54:59.019,0,1,1,4,22,26,0,40
1184856,317744,2015-06-26 23:00:09.727,0,1,1,4,23,26,0,0
1224276,375267,2015-06-26 23:04:44.127,0,1,1,4,23,26,0,0
752309,435152,2015-06-26 23:09:57.516,1,1,1,4,23,26,1,0
895115,5527,2015-06-26 23:14:44.167,0,1,1,4,23,26,0,0
518659,351125,2015-06-26 23:16:58.398,0,1,1,4,23,26,0,0
239098,308577,2015-06-26 23:22:18.423,0,1,1,4,23,26,0,0
851416,279473,2015-06-26 23:23:29.506,1,1,1,4,23,26,0,0
992640,39897,2015-06-26 23:28:30.829,0,1,1,4,23,26,0,0
328911,175818,2015-06-26 23:31:08.447,1,1,1,4,23,26,1,0
658799,113398,2015-06-26 23:31:44.741,0,1,1,4,23,26,0,0
1309268,186352,2015-06-26 23:33:31.110,1,1,1,4,23,26,1,0
103772,204902,2015-06-26 23:38:45.472,0,1,1,4,23,26,0,0
836635,283405,2015-06-26 23:41:00.372,1,1,1,4,23,26,1,40
138131,100918,2015-06-26 23:42:37.027,0,1,1,4,23,26,0,163
1317435,65021,2015-06-26 23:45:10.754,0,1,1,4,23,26,0,0
671659,296781,2015-06-27 00:04:06.083,0,1,1,5,0,26,0,0
196683,114913,2015-06-27 00:11:43.079,0,1,1,5,0,26,0,0
198299,204790,2015-06-27 00:14:59.685,0,1,1,5,0,26,0,0
428251,51642,2015-06-27 00:15:09.069,1,1,1,5,0,26,1,0
672896,461686,2015-06-27 00:17:40.304,1,1,1,5,0,26,1,0
138131,201671,2015-06-27 00:20:28.331,1,1,1,5,0,26,1,163
1325176,122456,2015-06-27 00:27:06.352,1,1,1,5,0,26,1,0
716917,93661,2015-06-27 00:27:12.582,0,1,1,5,0,26,0,0
568327,82281,2015-06-27 00:28:36.915,0,1,1,5,0,26,0,0
1151992,14974,2015-06-27 00:28:50.054,0,1,1,5,0,26,0,0
468385,332605,2015-06-27 00:34:20.603,0,1,1,5,0,26,0,0
138131,290003,2015-06-27 00:34:27.124,1,1,1,5,0,26,1,164
316850,380061,2015-06-27 00:41:07.943,1,1,1,5,0,26,1,5
316850,204023,2015-06-27 00:41:07.943,1,1,1,5,0,26,1,5
954872,176776,2015-06-27 00:48:05.011,0,1,1,5,0,26,0,0
204392,15903,2015-06-27 01:07:34.148,1,1,1,5,1,26,0,0
277226,114213,2015-06-27 01:10:03.511,0,1,1,5,1,26,0,0
260213,10412,2015-06-27 01:11:50.628,0,1,1,5,1,26,0,0
433583,189313,2015-06-27 01:13:45.259,1,1,1,5,1,26,1,5
1148839,328535,2015-06-27 01:22:42.704,0,1,1,5,1,26,0,0
1050758,240178,2015-06-27 01:30:51.255,0,1,1,5,1,26,0,0
294552,245333,2015-06-27 01:40:38.162,0,1,1,5,1,26,0,0
435945,50988,2015-06-27 01:47:36.623,0,1,1,5,1,26,0,0
991399,253369,2015-06-27 01:52:04.325,0,1,1,5,1,26,0,0
1230837,357633,2015-06-27 01:54:03.205,0,1,1,5,1,26,0,0
1218469,195083,2015-06-27 01:56:58.565,0,1,1,5,1,26,0,0
216443,48455,2015-06-27 01:59:32.936,0,1,1,5,1,26,0,0
313502,204324,2015-06-27 02:03:46.120,0,1,1,5,2,26,0,0
1364037,64099,2015-06-27 02:10:54.508,1,1,1,5,2,26,1,0
1364037,385778,2015-06-27 02:10:54.524,1,1,1,5,2,26,1,1
999424,73091,2015-06-27 02:14:52.119,0,1,1,5,2,26,0,0
1075423,125016,2015-06-27 02:16:08.048,1,1,1,5,2,26,1,38
279677,113535,2015-06-27 02:17:09.865,1,2,2,5,2,26,1,0
211300,365787,2015-06-27 02:19:12.149,1,1,1,5,2,26,0,0
744243,45216,2015-06-27 02:28:39.011,1,1,1,5,2,26,1,0
744243,42837,2015-06-27 02:28:39.011,1,1,1,5,2,26,1,0
836635,231092,2015-06-27 02:30:16.036,1,1,1,5,2,26,0,41
1295444,421874,2015-06-27 02:38:55.323,0,2,2,5,2,26,0,0
106515,267663,2015-06-27 02:58:49.842,1,1,1,5,2,26,1,0
881365,165337,2015-06-27 03:01:18.818,1,1,1,5,3,26,1,0
1081977,106980,2015-06-27 03:09:30.010,0,1,1,5,3,26,0,0
1149404,68653,2015-06-27 03:22:45.193,0,1,1,5,3,26,0,0
1290554,176258,2015-06-27 03:25:13.756,0,1,1,5,3,26,0,0
677916,405484,2015-06-27 03:27:36.945,0,1,1,5,3,26,0,0
580729,418310,2015-06-27 03:33:40.010,0,1,1,5,3,26,0,0
1390479,295622,2015-06-27 03:35:11.228,0,1,1,5,3,26,0,0
226726,444603,2015-06-27 03:36:58.046,1,1,1,5,3,26,0,0
1302590,109109,2015-06-27 03:41:10.575,1,1,1,5,3,26,1,0
991960,142182,2015-06-27 03:42:05.985,0,1,1,5,3,26,0,0
335768,90931,2015-06-27 03:48:00.447,1,1,1,5,3,26,1,0
228885,94121,2015-06-27 03:55:18.679,0,1,1,5,3,26,0,0
383324,195487,2015-06-27 04:01:07.324,0,1,1,5,4,26,0,0
269504,114149,2015-06-27 04:01:46.217,0,1,1,5,4,26,0,0
1033139,464474,2015-06-27 04:27:49.606,0,2,2,5,4,26,0,0
580672,256019,2015-06-27 04:30:03.680,0,1,1,5,4,26,0,0
1204418,277514,2015-06-27 04:43:35.717,0,1,1,5,4,26,0,0
457478,124206,2015-06-27 04:46:57.702,0,1,1,5,4,26,0,0
960009,188144,2015-06-27 04:51:56.991,0,1,1,5,4,26,0,0
471485,315545,2015-06-27 05:08:15.074,1,1,1,5,5,26,1,0
281768,58201,2015-06-27 05:11:01.077,0,1,1,5,5,26,0,0
562364,150215,2015-06-27 05:18:33.521,1,1,1,5,5,26,1,0
562364,11976,2015-06-27 05:18:33.521,1,1,1,5,5,26,1,0
664676,342601,2015-06-27 05:21:27.939,0,1,1,5,5,26,0,0
365845,92668,2015-06-27 05:22:03.800,1,2,2,5,5,26,1,0
1354125,40864,2015-06-27 05:24:51.794,0,2,2,5,5,26,0,0
645583,404789,2015-06-27 05:30:50.856,0,1,1,5,5,26,0,0
513756,240398,2015-06-27 05:52:31.725,0,1,1,5,5,26,0,0
1398505,216486,2015-06-27 06:01:50.762,1,1,1,5,6,26,0,0
1398505,216486,2015-06-27 06:04:12.670,1,1,1,5,6,26,0,1
174258,117352,2015-06-27 06:04:21.115,0,1,1,5,6,26,0,0
820774,269773,2015-06-27 06:08:11.025,0,2,2,5,6,26,0,0
1243009,189681,2015-06-27 06:36:41.106,0,1,1,5,6,26,0,0
771571,126522,2015-06-27 06:47:17.694,1,1,1,5,6,26,1,0
771571,174783,2015-06-27 06:47:18.851,1,1,1,5,6,26,1,1
396305,73551,2015-06-27 06:52:36.636,0,1,1,5,6,26,0,0
111947,410926,2015-06-27 06:55:33.826,0,2,2,5,6,26,0,0
465804,293553,2015-06-27 07:20:57.469,0,1,1,5,7,26,0,0
1003304,354101,2015-06-27 07:47:35.801,0,1,1,5,7,26,0,0
217363,303932,2015-06-27 08:12:33.521,0,1,1,5,8,26,0,0
297036,272455,2015-06-27 09:52:14.134,0,1,1,5,9,26,0,0
502671,461039,2015-06-27 11:59:59.921,0,1,1,5,11,26,0,0
902219,408199,2015-06-27 12:03:50.828,0,1,1,5,12,26,0,0
553253,73015,2015-06-27 12:35:29.873,0,1,1,5,12,26,0,0
702903,432183,2015-06-27 12:57:50.703,0,2,2,5,12,26,0,0
1266696,433598,2015-06-27 14:18:52.402,0,1,1,5,14,26,0,0
168679,458130,2015-06-27 14:20:05.872,0,1,1,5,14,26,0,0
154526,359386,2015-06-27 14:44:37.171,0,1,1,5,14,26,0,0
1294276,14801,2015-06-27 14:44:58.924,0,1,1,5,14,26,0,0
3905,11181,2015-06-27 14:52:42.850,0,1,1,5,14,26,0,0
623908,448690,2015-06-27 14:55:26.389,1,1,1,5,14,26,0,0
1014038,135593,2015-06-27 15:01:30.221,0,1,1,5,15,26,0,0
1075423,74296,2015-06-27 15:20:30.296,1,1,1,5,15,26,1,39
533123,164345,2015-06-27 15:26:18.694,0,1,1,5,15,26,0,0
672339,287647,2015-06-27 15:26:59.364,1,1,1,5,15,26,0,0
131412,75507,2015-06-27 15:28:38.336,0,1,1,5,15,26,0,0
25244,296862,2015-06-27 15:37:24.667,0,1,1,5,15,26,0,0
1176501,89044,2015-06-27 15:42:26.899,1,1,1,5,15,26,1,0
439737,27537,2015-06-27 15:52:29.086,1,2,1,5,15,26,1,0
1351652,403660,2015-06-27 15:53:26.521,0,1,1,5,15,26,0,0
569356,74952,2015-06-27 16:01:48.402,1,1,1,5,16,26,1,0
1101139,293278,2015-06-27 16:13:13.161,0,1,1,5,16,26,0,0
317198,228324,2015-06-27 16:16:01.949,1,1,1,5,16,26,0,0
634766,424193,2015-06-27 16:17:41.337,1,1,1,5,16,26,1,0
634766,214519,2015-06-27 16:17:41.337,1,1,1,5,16,26,1,0
956934,408172,2015-06-27 16:29:44.908,0,1,1,5,16,26,0,0
717843,218339,2015-06-27 16:37:53.881,0,1,1,5,16,26,0,0
1075423,234494,2015-06-27 16:39:57.826,1,1,1,5,16,26,0,40
456000,195270,2015-06-27 16:43:28.520,1,1,1,5,16,26,1,0
95965,367125,2015-06-27 16:54:39.762,0,1,1,5,16,26,0,0
1169478,204903,2015-06-27 16:56:42.642,0,1,1,5,16,26,0,0
1300999,14487,2015-06-27 17:06:01.854,0,1,1,5,17,26,0,0
766808,404757,2015-06-27 17:12:51.566,0,1,1,5,17,26,0,0
569234,251935,2015-06-27 17:15:30.001,0,1,1,5,17,26,0,0
745802,260452,2015-06-27 17:16:49.055,1,1,1,5,17,26,1,0
930723,210984,2015-06-27 17:26:01.505,0,1,1,5,17,26,0,0
1353219,407687,2015-06-27 17:35:22.170,0,1,1,5,17,26,0,0
680312,229486,2015-06-27 17:38:24.835,0,1,1,5,17,26,0,0
586878,315669,2015-06-27 17:41:27.878,0,1,1,5,17,26,0,0
530559,55925,2015-06-27 17:44:56.715,1,1,1,5,17,26,1,24
1172935,299440,2015-06-27 17:48:26.116,1,1,1,5,17,26,1,0
1075423,101128,2015-06-27 17:49:40.475,1,1,1,5,17,26,1,41
1261299,152841,2015-06-27 17:51:11.980,0,1,1,5,17,26,0,0
1373541,101128,2015-06-27 17:53:45.202,0,1,1,5,17,26,0,0
787582,424397,2015-06-27 17:57:16.526,0,1,1,5,17,26,0,0
1215855,61292,2015-06-27 17:57:22.463,0,1,1,5,17,26,0,0
559513,104793,2015-06-27 18:06:52.746,0,1,1,5,18,26,0,0
1358454,421995,2015-06-27 18:07:17.433,0,1,1,5,18,26,0,0
530559,210122,2015-06-27 18:12:37.193,1,1,1,5,18,26,1,25
873947,283916,2015-06-27 18:13:57.450,0,1,1,5,18,26,0,0
530559,39686,2015-06-27 18:16:50.801,1,1,1,5,18,26,1,26
22670,90748,2015-06-27 18:20:45.043,0,1,1,5,18,26,0,0
622717,220003,2015-06-27 18:22:46.729,0,1,1,5,18,26,0,1
1029750,190261,2015-06-27 18:26:04.885,1,1,1,5,18,26,1,0
371606,268081,2015-06-27 18:27:30.867,1,1,1,5,18,26,1,1
948300,200660,2015-06-27 18:32:11.047,0,1,1,5,18,26,0,0
992711,335630,2015-06-27 18:36:05.493,0,1,1,5,18,26,0,0
671814,69599,2015-06-27 18:38:23.591,0,1,1,5,18,26,0,0
371606,49257,2015-06-27 18:42:48.970,1,1,1,5,18,26,1,2
1130149,409991,2015-06-27 18:46:52.201,0,1,1,5,18,26,0,0
902073,437748,2015-06-27 18:50:31.772,0,2,1,5,18,26,0,0
1283513,47297,2015-06-27 19:16:27.671,1,1,1,5,19,26,1,0
1365602,314201,2015-06-27 19:16:45.679,1,1,1,5,19,26,1,0
829369,356498,2015-06-27 19:18:18.370,0,1,1,5,19,26,0,0
229171,49339,2015-06-27 19:18:56.246,0,1,1,5,19,26,0,0
757561,7943,2015-06-27 19:24:35.575,0,1,1,5,19,26,0,0
371606,29940,2015-06-27 19:28:54.951,1,1,1,5,19,26,1,3
1346921,60835,2015-06-27 19:29:43.411,0,1,1,5,19,26,0,0
159161,450135,2015-06-27 19:29:50.157,0,1,1,5,19,26,0,0
4115,98467,2015-06-27 19:32:36.446,1,2,2,5,19,26,1,0
424263,312728,2015-06-27 19:35:51.579,0,1,1,5,19,26,0,0
371606,259059,2015-06-27 19:41:55.479,1,1,1,5,19,26,1,4
720570,195659,2015-06-27 19:43:11.989,0,1,1,5,19,26,0,0
664775,25722,2015-06-27 19:46:21.981,0,1,1,5,19,26,0,0
490561,110865,2015-06-27 20:02:13.546,0,1,1,5,20,26,0,0
711115,259414,2015-06-27 20:02:37.716,0,1,1,5,20,26,0,0
430099,268587,2015-06-27 20:03:15.501,0,1,1,5,20,26,0,0
673697,404161,2015-06-27 20:03:36.804,0,1,1,5,20,26,0,0
205766,211823,2015-06-27 20:07:11.945,0,2,2,5,20,26,0,0
549223,1956,2015-06-27 20:08:02.644,0,1,1,5,20,26,0,0
530559,98467,2015-06-27 20:12:39.216,0,2,2,5,20,26,0,27
490472,46395,2015-06-27 20:29:34.478,0,2,2,5,20,26,0,0
13455,381766,2015-06-27 20:37:45.070,1,1,1,5,20,26,1,0
726976,56303,2015-06-27 20:56:38.045,0,1,1,5,20,26,0,0
840651,176630,2015-06-27 20:59:47.211,0,1,1,5,20,26,0,0
233832,433625,2015-06-27 21:02:03.909,0,1,1,5,21,26,0,0
216994,100944,2015-06-27 21:04:39.611,1,1,1,5,21,26,1,0
168252,1891,2015-06-27 21:04:49.430,0,1,1,5,21,26,0,0
867768,218033,2015-06-27 21:05:05.059,1,2,1,5,21,26,0,0
779056,418606,2015-06-27 21:06:45.888,1,1,1,5,21,26,1,0
867768,218033,2015-06-27 21:10:07.759,1,2,1,5,21,26,1,1
530559,119736,2015-06-27 21:15:26.261,1,1,1,5,21,26,1,27
530559,84310,2015-06-27 21:15:26.261,1,1,1,5,21,26,0,27
183046,227318,2015-06-27 21:20:33.112,0,1,1,5,21,26,0,0
530559,370466,2015-06-27 21:21:18.419,0,1,1,5,21,26,0,29
779056,418606,2015-06-27 21:22:38.408,1,1,1,5,21,26,1,1
988617,441668,2015-06-27 21:25:44.377,0,1,1,5,21,26,0,0
234895,116566,2015-06-27 21:30:04.579,0,1,1,5,21,26,0,0
21712,395273,2015-06-27 21:36:01.257,1,1,1,5,21,26,1,0
21712,153874,2015-06-27 21:36:01.257,1,1,1,5,21,26,1,0
21712,349470,2015-06-27 21:36:01.288,1,1,1,5,21,26,1,2
21712,372617,2015-06-27 21:36:01.288,1,1,1,5,21,26,1,2
21712,268006,2015-06-27 21:36:01.288,1,1,1,5,21,26,1,2
21712,16344,2015-06-27 21:36:01.288,1,1,1,5,21,26,1,2
530559,377286,2015-06-27 21:44:23.979,1,1,1,5,21,26,0,29
1245925,160793,2015-06-27 21:49:50.622,0,1,1,5,21,26,0,0
1206264,292192,2015-06-27 22:07:01.894,0,1,1,5,22,26,0,0
1075423,248127,2015-06-27 22:07:28.782,1,1,1,5,22,26,0,42
1075423,77733,2015-06-27 22:07:28.782,1,1,1,5,22,26,1,42
1075423,380810,2015-06-27 22:07:28.782,1,1,1,5,22,26,1,42
1328192,205552,2015-06-27 22:09:09.097,1,1,1,5,22,26,1,0
920156,2836,2015-06-27 22:10:45.756,1,1,1,5,22,26,1,0
920156,2836,2015-06-27 22:13:59.947,1,1,1,5,22,26,1,1
106682,243554,2015-06-27 22:22:42.333,0,3,3,5,22,26,0,0
530559,280342,2015-06-27 22:24:03.865,1,1,1,5,22,26,0,30
511438,167126,2015-06-27 22:24:47.181,1,1,1,5,22,26,0,0
739495,408179,2015-06-27 22:26:44.953,1,1,1,5,22,26,1,0
504634,309080,2015-06-27 22:34:46.171,1,2,2,5,22,26,0,0
161131,327086,2015-06-27 22:36:58.525,0,1,1,5,22,26,0,0
161131,327086,2015-06-27 22:36:58.525,0,1,1,5,22,26,0,0
1028797,466138,2015-06-27 22:41:10.315,0,1,1,5,22,26,0,0
237682,58627,2015-06-27 22:42:03.775,0,1,1,5,22,26,0,0
524146,457728,2015-06-27 22:42:19.984,0,1,1,5,22,26,0,0
371606,428879,2015-06-27 22:45:28.161,1,1,1,5,22,26,1,5
1075423,113233,2015-06-27 22:46:27.127,1,1,1,5,22,26,1,45
1216792,134790,2015-06-27 22:46:49.306,1,1,1,5,22,26,1,0
1345275,445776,2015-06-27 22:48:29.501,1,1,1,5,22,26,0,0
679341,26970,2015-06-27 22:50:03.228,0,1,1,5,22,26,0,0
530559,455223,2015-06-27 22:50:49.696,1,1,1,5,22,26,0,31
328364,133224,2015-06-27 22:54:42.474,1,1,1,5,22,26,1,0
1177452,265674,2015-06-27 22:58:12.987,0,1,1,5,22,26,0,0
530559,302810,2015-06-27 23:24:43.986,1,1,1,5,23,26,1,32
1111195,118752,2015-06-27 23:31:09.506,1,1,1,5,23,26,1,0
1289040,63235,2015-06-27 23:39:48.140,0,1,1,5,23,26,0,0
1075423,369194,2015-06-27 23:43:30.599,1,1,1,5,23,26,0,46
1148100,329643,2015-06-27 23:44:28.101,0,1,1,5,23,26,0,0
912148,116886,2015-06-27 23:44:50.671,0,1,1,5,23,26,0,0
530559,442131,2015-06-27 23:50:35.300,1,1,1,5,23,26,1,33
530559,461180,2015-06-27 23:50:35.316,1,1,1,5,23,26,1,34
335176,61484,2015-06-27 23:56:57.209,0,1,1,5,23,26,0,0
449463,182999,2015-06-27 23:58:01.903,0,1,1,5,23,26,0,0
1246848,370462,2015-06-27 23:58:21.830,0,1,1,5,23,26,0,0
1361978,461180,2015-06-28 00:00:01.170,1,1,1,6,0,26,1,0
769032,242905,2015-06-28 00:00:54.348,1,1,1,6,0,26,0,0
1295348,203917,2015-06-28 00:01:05.447,0,1,1,6,0,26,0,0
723346,94019,2015-06-28 00:01:41.355,0,1,1,6,0,26,0,0
823367,225027,2015-06-28 00:26:23.827,0,1,1,6,0,26,0,0
1292327,139487,2015-06-28 00:29:37.829,0,1,1,6,0,26,0,0
530559,456895,2015-06-28 00:32:12.845,1,1,1,6,0,26,1,35
1175462,214357,2015-06-28 00:43:27.970,0,1,1,6,0,26,0,0
13455,48030,2015-06-28 00:57:21.254,1,1,1,6,0,26,1,1
13455,381766,2015-06-28 00:57:22.732,1,1,1,6,0,26,1,2
1295342,286942,2015-06-28 01:05:48.910,0,1,1,6,1,26,0,0
